"","GEOID","count","area","density"
"1547","36047035101",6,752633.338317871,7.9720093364585e-06
"1548","36047035102",15,1002516.39341736,1.49623488438611e-05
"1549","36047035200",3,10657797.2049866,2.81484057380671e-07
"1550","36047035301",10,752264.887985229,1.3293189885258e-05
"1551","36047035302",0,1003190.91235352,0
"1552","36047035500",10,1485518.38102722,6.73165685979941e-06
"1553","36047035601",1,719458.720626831,1.38993380902902e-06
"1554","36047035602",7,1844028.42823792,3.79603692264599e-06
"1555","36047035701",3,750004.902603149,3.99997385295412e-06
"1556","36047035702",15,1214617.17459106,1.23495701475242e-05
"1557","36047035900",12,1955169.23258972,6.13757612383527e-06
"1558","36047036001",2,1018985.78651428,1.96273591493513e-06
"1559","36047036002",2,924234.963058472,2.16395189528604e-06
"1560","36047036100",22,1524420.50067139,1.44317135529932e-05
"1561","36047036200",2,1845171.64318848,1.08391000229332e-06
"1562","36047036300",20,2786930.30683899,7.17635455429975e-06
"1563","36047036400",0,1539580.43807983,0
"1564","36047036501",18,1367343.96444702,1.31642077399885e-05
"1565","36047036900",6,2433755.73912048,2.46532546531079e-06
"1566","36047037000",10,3617885.98564148,2.76404509143947e-06
"1567","36047037100",2,2037041.34054565,9.81816107602545e-07
"1568","36047037300",4,1838509.74606323,2.1756751676542e-06
"1569","36047037401",9,2422862.80439758,3.7146139614941e-06
"1570","36047037402",2,3270016.0854187,6.11617786505144e-07
"1571","36047037500",1,1708659.74394226,5.85254029390765e-07
"1572","36047037700",3,2047553.74717712,1.46516300445641e-06
"1573","36047037900",4,1978231.31236267,2.02200823281008e-06
"1574","36047038100",3,2579190.2926178,1.1631557425548e-06
"1575","36047038200",1,2524535.31178284,3.96112502500032e-07
"1576","36047038300",2,1878496.91181946,1.06468101566526e-06
"1577","36047038500",3,1877794.42428589,1.59761897319558e-06
"1578","36047038600",2,2704671.01502991,7.39461468284298e-07
"1579","36047038800",0,2130565.6962738,0
"1580","36047038900",8,1753535.47120667,4.56221167541876e-06
"1581","36047039000",11,1871799.72450256,5.87669709318036e-06
"1582","36047039100",1,1788881.25437927,5.59008596882521e-07
"1583","36047039200",2,1875666.60554504,1.06628757695392e-06
"1584","36047039400",10,2067691.62506104,4.83631112047706e-06
"1585","36047039600",0,1757819.25317383,0
"1586","36047039700",4,1712820.50019836,2.33532935852692e-06
"1587","36047039800",1,2184133.46575928,4.57847478497549e-07
"1588","36047039900",5,1627809.17939758,3.07161310016104e-06
"1589","36047040000",5,2058373.12045288,2.42910284356021e-06
"1590","36047040100",12,1718319.03172302,6.98356927814922e-06
"1591","36047040200",0,2126179.91297913,0
"1592","36047040300",5,2208072.00511169,2.26441890863386e-06
"1593","36047040400",3,1653839.79048157,1.81396046779504e-06
"1594","36047040500",12,1496440.31687927,8.01903013748335e-06
"1595","36047040600",0,1584439.82347107,0
"1596","36047040700",1,5585429.76200867,1.79037252746756e-07
"1597","36047040800",3,1652207.63400269,1.81575241407892e-06
"1598","36047040900",1,1773661.31053162,5.63805498863968e-07
"1599","36047041000",0,1537209.62336731,0
"1600","36047041100",0,1433632.55412292,0
"1601","36047041200",3,1780125.31549072,1.68527461178934e-06
"1602","36047041300",0,1745182.86347961,0
"1603","36047041401",2,1454192.41737366,1.37533381147186e-06
"1604","36047041402",4,1659482.13082886,2.41039052225415e-06
"1605","36047041500",1,1750287.74375916,5.71334629729088e-07
"1606","36047041600",3,1749784.49986267,1.71449684246e-06
"1607","36047041700",4,1519400.59477234,2.63261710819545e-06
"1608","36047041800",5,1773170.38446045,2.8198079799993e-06
"1609","36047041900",5,1646861.68824768,3.03607767165935e-06
"1610","36047042000",13,1820928.78800964,7.13921383724709e-06
"1611","36047042100",4,1651413.33404541,2.42216767755008e-06
"1612","36047042200",3,2443185.61520386,1.22790506842014e-06
"1613","36047042300",4,1961468.19746399,2.03928873543382e-06
"1614","36047042400",2,1733612.86187744,1.15366010715568e-06
"1615","36047042500",11,1806380.02435303,6.08952703844239e-06
"1616","36047042600",5,1829969.17645264,2.73228645833937e-06
"1617","36047042700",0,1595262.24546814,0
"1618","36047042800",1,1773181.70732117,5.63957994756639e-07
"1619","36047042900",3,1809836.58906555,1.65760821619202e-06
"1620","36047043000",6,1721309.83624268,3.48571760508669e-06
"1621","36047043100",0,1810786.76412964,0
"1622","36047043200",3,1594317.09098816,1.88168339720965e-06
"1623","36047043300",3,1810979.35964966,1.6565622264079e-06
"1624","36047043400",2,1509164.71185303,1.32523639354401e-06
"1625","36047043500",2,1810895.27330017,1.10442609768107e-06
"1626","36047043600",1,1480301.69717407,6.75537967637964e-07
"1627","36047043700",1,1809983.89257813,5.5249110453442e-07
"1628","36047043800",7,1671530.59191895,4.18777857482337e-06
"1629","36047043900",5,2152392.91291809,2.32299594093222e-06
"1630","36047044000",5,2173529.60591125,2.30040574851234e-06
"1631","36047044100",6,1528572.59375,3.92523065278855e-06
"1632","36047044200",29,1969036.03800964,1.47280189088434e-05
"1633","36047044300",2,1805749.92634583,1.10757307577316e-06
"1634","36047044400",4,1878089.97094727,2.12982341734272e-06
"1635","36047044500",1,1827455.90327454,5.47208826329622e-07
"1636","36047044600",3,1523482.7197113,1.96917231891445e-06
"1637","36047044700",0,1752244.61959839,0
"1638","36047044800",5,2419978.34321594,2.06613419248845e-06
"1639","36047044901",332,4142751.59713745,8.01399727247476e-05
"1640","36047044902",662,18813911.3334808,3.51867290254483e-05
"1641","36047045000",3,2370291.96261597,1.26566686607208e-06
"1642","36047045200",4,2005613.05207825,1.9944026570106e-06
"1643","36047045300",7,3440160.21382141,2.03478895310641e-06
"1644","36047045400",4,1423881.87849426,2.80922179038472e-06
"1645","36047045600",0,1653625.13087463,0
"1646","36047045800",4,1928211.64134216,2.07446107794253e-06
"1647","36047046000",1,2107798.13967896,4.74428732607341e-07
"1648","36047046201",4,1381203.80769348,2.8960244518003e-06
"1649","36047046202",2,1866157.45600891,1.07172092770635e-06
"1650","36047046400",6,1762932.83190918,3.40341951287064e-06
"1651","36047046800",1,3193544.19004822,3.13131724657582e-07
"1652","36047047000",2,1966226.00923157,1.01717706439131e-06
"1653","36047047200",2,1850619.25047302,1.08071933191487e-06
"1654","36047047400",7,1892923.31616211,3.69798392794509e-06
"1655","36047047600",3,2236222.60791016,1.34154801466909e-06
"1656","36047047700",426,2342850.51795959,0.000181829782452791
"1657","36047047800",4,2380722.01475525,1.6801625621172e-06
"1658","36047048000",3,1643769.37236023,1.82507354769143e-06
"1659","36047048100",3,1629522.21081543,1.84103044443854e-06
"1660","36047048200",18,2121452.66439819,8.48475212389724e-06
"1661","36047048400",25,2251840.73204041,1.11020285068506e-05
"1662","36047048500",14,6259294.18147278,2.2366739114834e-06
"1663","36047048600",5,1888238.8525238,2.64797008774449e-06
"1664","36047048800",0,1542860.21264648,0
"1665","36047048900",3,985798.415466309,3.04321852513926e-06
"1666","36047049000",17,2074872.37078857,8.1932750367383e-06
"1667","36047049100",9,2294137.53172302,3.92304291941927e-06
"1668","36047049200",8,1780102.53320313,4.49412314784179e-06
"1669","36047049301",0,730013.026748657,0
"1670","36047049302",1,1724511.67790222,5.79874298802342e-07
"1671","36047049400",92,1970839.6889801,4.66806105612829e-05
"1672","36047049500",9,1389722.74996948,6.47611187209654e-06
"1673","36047049600",6,2184807.48353577,2.74623738943348e-06
"1674","36047049700",6,1772556.57225037,3.38494132933801e-06
"1675","36047049800",0,2199772.10775757,0
"1676","36047050002",3,661680.203765869,4.53391227805499e-06
"1677","36047050300",7,1348755.44082642,5.18996979594085e-06
"1678","36047050402",27,916214.461578369,2.94690829846616e-05
"1679","36047050500",0,1823285.59643555,0
"1680","36047050700",5,1877637.0269928,2.6629214955395e-06
"1681","36047050801",8,843739.48916626,9.48159959646453e-06
"1682","36047050804",13,1110945.70011902,1.17017420370836e-05
"1683","36047050900",4,1526103.18713379,2.6210547450022e-06
"1684","36047051001",0,828176.397384644,0
"1685","36047051002",1,1152098.81396484,8.67981103598739e-07
"1686","36047051100",1,1711548.91020203,5.84266096071985e-07
"1687","36047051300",542,2775909.07841492,0.000195251351787606
"1688","36047051400",1,1949161.59785461,5.13041094745902e-07
"1689","36047051601",8,1247781.40534973,6.41137940163305e-06
"1690","36047051602",4,979567.983535767,4.08343276549519e-06
"1691","36047051700",4,2020312.39239502,1.97989183012342e-06
"1692","36047051800",6,2170111.41355896,2.76483500455862e-06
"1693","36047051900",6,2959027.89460754,2.02769294974686e-06
"1694","36047052000",0,2056594.592453,0
"1695","36047052300",64,1555953.93196106,4.11323231911738e-05
"1696","36047052500",23,1340183.55656433,1.7161828234158e-05
"1697","36047052600",1,1823527.09742737,5.48387792762059e-07
"1698","36047052700",74,2047906.04060364,3.61344702993248e-05
"1699","36047052800",1,1891640.2869873,5.28641733250796e-07
"1700","36047052900",65,1882580.84347534,3.4527069700766e-05
"1701","36047053000",6,1861289.96029663,3.22357081808134e-06
"1702","36047053101",3,848807.909179688,3.53436857450973e-06
"1703","36047053102",4,892907.852310181,4.47974557469842e-06
"1704","36047053200",3,1876179.10966492,1.59899445876241e-06
"1705","36047053300",207,2078811.99705505,9.95761041851051e-05
"1706","36047053400",4,1866105.77915955,2.14350121234902e-06
"1707","36047053500",0,1406193.2792511,0
"1708","36047053700",452,1802604.12368774,0.000250748344608968
"1709","36047053800",2,1770108.36798096,1.12987432644096e-06
"1710","36047053900",1,1091542.91188049,9.16134390243274e-07
"1711","36047054200",9,2036089.76451111,4.4202373376996e-06
"1712","36047054400",8,2045270.50579834,3.91146304477574e-06
"1713","36047054600",9,1942537.93876648,4.63311414433174e-06
"1714","36047054700",4,1825019.46299744,2.19175744757831e-06
"1715","36047054800",11,1864436.17590332,5.89990697572176e-06
"1716","36047054900",116,2097786.52352905,5.52963796358346e-05
"1717","36047055000",7,1937232.65313721,3.61340182278262e-06
"1718","36047055200",3,1805017.47973633,1.66203376625374e-06
"1719","36047055300",1,1681865.62200928,5.94577822932921e-07
"1720","36047055400",8,1821785.86911011,4.39129545115408e-06
"1721","36047055600",3,2079990.35231018,1.4423143822124e-06
"1722","36047055700",2,3195112.35256958,6.25956078944002e-07
"1723","36047055800",0,1847310.30458069,0
"1724","36047056000",2,1988439.74188232,1.00581373318697e-06
"1725","36047056100",1,3577848.18377686,2.79497605441821e-07
"1726","36047056200",1,1838820.74476624,5.43826799238729e-07
"1727","36047056301",1,1932228.63438416,5.17537097942201e-07
"1728","36047056400",1,1972387.69088745,5.0699971644523e-07
"1729","36047056500",3,2557314.25801086,1.17310572629172e-06
"1730","36047056600",2,1846300.33427429,1.08324738011063e-06
"1731","36047056800",2,1267976.2040863,1.57731666694896e-06
"1732","36047056900",2,1376243.65350342,1.45323104299789e-06
"1733","36047057000",2,2824696.86811829,7.08040576875184e-07
"1734","36047057100",8,1892836.4666748,4.22646126110082e-06
"1735","36047057200",0,2622725.21644592,0
"1736","36047057300",2,1831149.7497406,1.0922099627752e-06
"1737","36047057400",1,1713577.62132263,5.83574381199112e-07
"1738","36047057500",0,1952560.43051147,0
"1739","36047057600",1,1707334.50196838,5.85708306630659e-07
"1740","36047057800",3,1853782.06538391,1.61831320737193e-06
"1741","36047058000",1,1707766.47853088,5.85560152732508e-07
"1742","36047058200",3,1738266.68339539,1.72585715912132e-06
"1743","36047058400",0,2029005.50422668,0
"1744","36047058600",1,1759616.20375061,5.68305746371571e-07
"1745","36047058800",1,1718520.71092224,5.81895809369299e-07
"1746","36047058901",1,2170252.33703613,4.60775912060844e-07
"1747","36047058902",0,2403487.66389465,0
"1748","36047059000",2,1704089.74880981,1.17364710479414e-06
"1749","36047059100",0,2062727.21540833,0
"1750","36047059200",4,2360097.78257751,1.69484503122219e-06
"1751","36047059300",5,2033917.43254089,2.45831021456643e-06
"1752","36047059402",4,3470556.22447205,1.15255300340466e-06
"1753","36047059403",1,2225484.98930359,4.49340258328557e-07
"1754","36047059404",3,2302530.94351196,1.30291408610745e-06
"1755","36047059600",0,1863185.1211853,0
"1756","36047059800",7,2145271.55293274,3.26299017503425e-06
"1757","36047060000",3,4732242.693573,6.33948889408058e-07
"1758","36047060600",6,1950213.65000916,3.07658599352528e-06
"1759","36047060800",285,4306805.3807373,6.61743391690501e-05
"1760","36047061002",2,2430445.47331238,8.22894412551565e-07
"1761","36047061003",3,904406.992858887,3.31709067232752e-06
"1762","36047061004",5,2384898.33518982,2.09652542677549e-06
"1763","36047061200",2,2130753.49017334,9.38635092808083e-07
"1764","36047061600",1,7850191.08447266,1.27385434219297e-07
"1765","36047062000",1,3438941.25506592,2.90787171350164e-07
"1766","36047062200",171,2689194.57778931,6.35878122811675e-05
"1767","36047063200",0,1264075.72213745,0
"1768","36047063600",0,1230571.69039917,0
"1769","36047063800",1,1498401.14524841,6.67378027019738e-07
"1770","36047064000",0,1651211.84751892,0
"1771","36047064200",5,2530379.58935547,1.97598811697402e-06
"1772","36047064400",3,2145902.19500732,1.3980133889512e-06
"1773","36047064600",0,1782721.39770508,0
"1774","36047064800",0,1631120.78320313,0
"1775","36047065000",7,1789145.98590088,3.91248118105652e-06
"1776","36047065200",1,1882864.45115662,5.31105677514764e-07
"1777","36047065400",3,1631231.62371826,1.83910117752729e-06
"1778","36047065600",2,1653144.01296997,1.20981595330396e-06
"1779","36047065800",2,1650702.37246704,1.21160545556794e-06
"1780","36047066000",1,1639605.3119812,6.09902878877393e-07
"1781","36047067000",2,2243640.05645752,8.9140858144501e-07
"1782","36047067200",4,1869823.29006958,2.13923958549642e-06
"1783","36047067400",7,2039940.92562866,3.43147191766976e-06
"1784","36047067600",3,1672665.83934021,1.79354413143474e-06
"1785","36047067800",0,1789096.15643311,0
